symbol,date,volume,high,close,low,open
V,2025-03-06,8611119,348.870000000000004547,344.160000000000025011,340.387800000000027012,345.959999999999979536
V,2025-03-05,8244242,354.106499999999982720,352.680000000000006821,348.935000000000002274,350.829999999999984084
V,2025-03-04,8955804,360.269999999999981810,352.230000000000018190,350.399999999999977263,360.110000000000013642
V,2025-03-03,9099607,366.540000000000020464,361.819999999999993179,359.540099999999995362,363.000000000000000000
V,2025-02-28,15857344,364.000000000000000000,362.709999999999979536,353.710899999999980992,354.709999999999979536
V,2025-02-27,7298114,360.310000000000002274,355.740000000000009095,351.675000000000011369,351.899999999999977263
V,2025-02-26,5960603,351.829999999999984084,350.629999999999995453,348.990000000000009095,350.000000000000000000
V,2025-02-25,6191949,352.586700000000007549,352.089999999999974989,346.000000000000000000,351.370000000000004547
V,2025-02-24,5055927,350.800000000000011369,349.860000000000013642,347.355000000000018190,348.754999999999995453
V,2025-02-21,6924127,353.319999999999993179,348.529999999999972715,347.480000000000018190,350.490000000000009095
V,2025-02-20,5697023,356.129999999999995453,350.490000000000009095,349.060000000000002274,355.230000000000018190
V,2025-02-19,4152269,357.149999999999977263,355.230000000000018190,354.180000000000006821,356.014999999999986358
V,2025-02-18,5822034,356.740000000000009095,356.730000000000018190,352.399999999999977263,353.689999999999997726
V,2025-02-14,5720285,355.429899999999975080,353.810000000000002274,353.220000000000027285,354.430000000000006821
V,2025-02-13,4279581,356.079999999999984084,355.629999999999995453,350.730000000000018190,353.120000000000004547
V,2025-02-12,6760066,351.829999999999984084,351.490000000000009095,347.490000000000009095,349.160000000000025011
V,2025-02-11,5154783,352.120000000000004547,350.720000000000027285,346.250000000000000000,348.300000000000011369
V,2025-02-10,6067002,351.899999999999977263,350.639999999999986358,347.699999999999988631,348.699999999999988631
V,2025-02-07,847,350.748499999999978627,348.019999999999981810,347.209999999999979536,348.000000000000000000
V,2025-02-06,4294467,350.649999999999977263,347.480000000000018190,346.600099999999997635,349.779999999999972715
V,2025-02-05,4939008,349.476800000000025648,349.439999999999997726,345.250000000000000000,346.000000000000000000
V,2025-02-04,5532481,346.009999999999990905,345.149999999999977263,342.540000000000020464,344.600000000000022737
V,2025-02-03,8004548,346.000000000000000000,345.819999999999993179,339.240000000000009095,340.000000000000000000
V,2025-01-31,8628071,351.249900000000025102,341.800000000000011369,341.709999999999979536,346.470000000000027285
V,2025-01-30,8081262,344.439999999999997726,343.050000000000011369,339.000000000000000000,339.509999999999990905
V,2025-01-29,5087286,337.110000000000013642,335.879999999999995453,334.500000000000000000,334.500000000000000000
V,2025-01-28,5999623,337.829999999999984084,334.480000000000018190,332.889999999999986358,334.670000000000015916
V,2025-01-27,6636541,335.490000000000009095,334.540000000000020464,328.050000000000011369,330.000000000000000000
V,2025-01-24,4327755,331.084999999999979536,330.199999999999988631,327.805000000000006821,328.019999999999981810
V,2025-01-23,5297085,328.509999999999990905,328.209999999999979536,323.569999999999993179,323.759999999999990905
V,2025-01-22,5026478,325.740000000000009095,323.560000000000002274,322.379999999999995453,324.769999999999981810
V,2025-01-21,5653341,324.579999999999984084,323.629999999999995453,320.000000000000000000,320.310000000000002274
V,2025-01-17,5805810,320.589999999999974989,319.620000000000004547,316.709999999999979536,317.500000000000000000
V,2025-01-16,4606670,319.180000000000006821,317.250000000000000000,315.750000000000000000,315.750000000000000000
V,2025-01-15,5222278,317.187599999999974898,316.279999999999972715,313.129999999999995453,313.680000000000006821
V,2025-01-14,5107901,310.160000000000025011,309.089999999999974989,307.519999999999981810,308.750000000000000000
V,2025-01-13,9568727,306.920000000000015916,306.920000000000015916,303.839999999999974989,305.000000000000000000
V,2025-01-10,6660255,311.850000000000022737,307.709999999999979536,305.990000000000009095,311.199999999999988631
V,2025-01-08,5161601,314.040000000000020464,312.600000000000022737,310.214600000000018554,311.000000000000000000
V,2025-01-07,4958641,315.189999999999997726,311.670000000000015916,311.319999999999993179,312.889999999999986358
V,2025-01-06,6567336,315.389999999999986358,313.040000000000020464,312.069999999999993179,315.009999999999990905
V,2025-01-03,4271845,315.920000000000015916,314.910000000000025011,312.009999999999990905,314.180000000000006821
V,2025-01-02,5373059,319.680000000000006821,314.399999999999977263,312.410000000000025011,317.779999999999972715
V,2024-12-31,3963824,317.660000000000025011,316.040000000000020464,315.190099999999972624,316.120000000000004547
V,2024-12-30,3478763,317.110000000000013642,315.310000000000002274,313.230000000000018190,314.680000000000006821
V,2024-12-27,3489200,321.500000000000000000,318.660000000000025011,317.560000000000002274,319.269999999999981810
V,2024-12-26,2856059,321.449999999999988631,320.910000000000025011,319.459999999999979536,319.769999999999981810
V,2024-12-24,2684103,321.540000000000020464,320.649999999999977263,317.279999999999972715,318.170000000000015916
V,2024-12-23,7984610,317.970000000000027285,317.220000000000027285,313.350000000000022737,315.649999999999977263
V,2024-12-20,24387016,320.000000000000000000,317.709999999999979536,312.279999999999972715,313.569999999999993179
V,2024-12-19,8317119,316.870000000000004547,314.879999999999995453,311.230000000000018190,311.829999999999984084
V,2024-12-18,10479177,321.615000000000009095,309.779999999999972715,309.560000000000002274,318.500000000000000000
V,2024-12-17,8844349,318.839999999999974989,318.300000000000011369,315.139999999999986358,315.819999999999993179
V,2024-12-16,6562510,317.560000000000002274,315.889999999999986358,314.100000000000022737,314.740000000000009095
V,2024-12-13,4682543,316.949999999999988631,314.740000000000009095,314.339999999999974989,315.829999999999984084
V,2024-12-12,3218540,315.550000000000011369,314.230000000000018190,313.430000000000006821,314.819999999999993179
V,2024-12-11,4321824,315.550000000000011369,313.790000000000020464,311.214999999999974989,313.040000000000020464
V,2024-12-10,4539827,312.980000000000018190,312.379999999999995453,306.639999999999986358,307.360000000000013642
V,2024-12-09,5785297,313.009999999999990905,308.300000000000011369,307.639999999999986358,311.829999999999984084
V,2024-12-06,4302851,312.560000000000002274,311.009999999999990905,308.800000000000011369,308.870000000000004547
V,2024-12-05,5200052,311.089999999999974989,309.079999999999984084,308.829999999999984084,309.980000000000018190
V,2024-12-04,5981759,312.850000000000022737,309.899999999999977263,308.800000000000011369,312.420000000000015916
V,2024-12-03,5009907,317.319999999999993179,313.009999999999990905,312.769999999999981810,317.100000000000022737
V,2024-12-02,5597635,317.420000000000015916,316.649999999999977263,313.709999999999979536,316.899999999999977263
V,2024-11-29,3853281,316.250000000000000000,315.079999999999984084,313.699999999999988631,314.290000000000020464
V,2024-11-27,5204318,316.370000000000004547,314.699999999999988631,309.490000000000009095,310.769999999999981810
V,2024-11-26,7071592,314.500000000000000000,311.819999999999993179,311.540000000000020464,314.199999999999988631
V,2024-11-25,14189302,313.660000000000025011,313.189999999999997726,309.860000000000013642,311.860000000000013642
V,2024-11-22,5919518,311.589999999999974989,309.920000000000015916,307.899999999999977263,307.970000000000027285
V,2024-11-21,5757406,310.920000000000015916,309.899999999999977263,306.649999999999977263,307.300000000000011369
V,2024-11-20,6350282,312.290000000000020464,307.389999999999986358,306.220000000000027285,311.860000000000013642
V,2024-11-19,4885860,312.230000000000018190,311.850000000000022737,308.509999999999990905,310.000000000000000000
V,2024-11-18,4585944,312.410000000000025011,312.160000000000025011,308.699999999999988631,309.480000000000018190
V,2024-11-15,5106284,310.720000000000027285,309.639999999999986358,306.660000000000025011,307.560000000000002274
V,2024-11-14,4415788,311.290000000000020464,308.250000000000000000,307.829999999999984084,309.300000000000011369
V,2024-11-13,4046544,310.948500000000024102,309.480000000000018190,307.839999999999974989,309.490000000000009095
V,2024-11-12,4616616,310.550000000000011369,309.850000000000022737,308.110000000000013642,309.040000000000020464
V,2024-11-11,4674088,312.439999999999997726,309.735299999999995180,309.300000000000011369,310.089999999999974989
V,2024-11-08,6240616,311.149999999999977263,307.870000000000004547,305.689999999999997726,306.889999999999986358
V,2024-11-07,6237348,307.629999999999995453,305.800000000000011369,304.420000000000015916,307.500000000000000000
V,2024-11-06,10320476,309.000000000000000000,307.399999999999977263,302.820100000000024920,306.319999999999993179
V,2024-11-05,3753721,294.779999999999972715,293.290000000000020464,291.579999999999984084,291.709999999999979536
V,2024-11-04,4281721,293.149999999999977263,291.850000000000022737,290.759999999999990905,291.550000000000011369
V,2024-11-01,5471088,292.670000000000015916,290.740000000000009095,287.189999999999997726,288.490000000000009095
V,2024-10-31,7950228,296.339999999999974989,289.850000000000022737,289.620999999999980901,292.089999999999974989
V,2024-10-30,9606784,295.779999999999972715,290.160000000000025011,288.329999999999984084,292.339999999999974989
V,2024-10-29,7534759,285.699999999999988631,281.879999999999995453,281.350000000000022737,284.269999999999981810
V,2024-10-28,4306240,284.639999999999986358,284.189999999999997726,281.529999999999972715,282.040000000000020464
V,2024-10-25,4464561,285.089999999999974989,281.730000000000018190,280.780100000000004457,284.000000000000000000
V,2024-10-24,4680151,283.620000000000004547,283.220000000000027285,281.730000000000018190,282.389999999999986358
V,2024-10-23,5249255,286.055000000000006821,283.759999999999990905,283.529999999999972715,286.040000000000020464
V,2024-10-22,5736450,286.529999999999972715,284.790000000000020464,283.529999999999972715,285.050000000000011369
V,2024-10-21,6313148,290.439999999999997726,286.850000000000022737,286.329999999999984084,289.600000000000022737
V,2024-10-18,5350089,291.040000000000020464,290.620000000000004547,288.079999999999984084,289.920000000000015916
V,2024-10-17,8815841,290.930000000000006821,290.389999999999986358,287.610000000000013642,288.569999999999993179
V,2024-10-16,9442687,287.600000000000022737,287.519999999999981810,278.350000000000022737,278.620000000000004547
V,2024-10-15,5807021,282.639999999999986358,279.290000000000020464,278.829999999999984084,281.000000000000000000
V,2024-10-14,3996620,281.369899999999972806,280.680000000000006821,277.990000000000009095,279.079999999999984084
V,2024-10-11,4746446,278.800000000000011369,277.839999999999974989,275.370000000000004547,276.040000000000020464
V,2024-10-10,4063891,277.670000000000015916,277.470000000000027285,275.350000000000022737,276.779999999999972715
V,2024-10-09,4115613,277.490000000000009095,276.930000000000006821,274.420000000000015916,275.000000000000000000
V,2024-10-08,4370896,276.100000000000022737,274.959999999999979536,274.009999999999990905,274.709999999999979536
V,2024-10-07,4339337,277.615000000000009095,273.790000000000020464,273.240000000000009095,277.600000000000022737
V,2024-10-04,4260920,278.439999999999997726,277.930000000000006821,275.100000000000022737,277.350000000000022737
V,2024-10-03,3036651,277.689999999999997726,276.860000000000013642,275.839999999999974989,276.670000000000015916
V,2024-10-02,4741561,277.639999999999986358,277.000000000000000000,275.370000000000004547,276.569999999999993179
V,2024-10-01,5781564,279.060000000000002274,277.600000000000022737,274.360000000000013642,276.970000000000027285
V,2024-09-30,5971151,275.689999999999997726,274.949999999999988631,273.199999999999988631,275.000000000000000000
V,2024-09-27,6509578,277.980000000000018190,275.170000000000015916,272.779999999999972715,273.160000000000025011
V,2024-09-26,9551894,273.240000000000009095,271.689999999999997726,270.000000000000000000,270.500000000000000000
V,2024-09-25,11670343,274.250000000000000000,269.629999999999995453,268.230000000000018190,274.189999999999997726
V,2024-09-24,13686056,281.000000000000000000,272.779999999999972715,272.709999999999979536,280.180000000000006821
V,2024-09-23,6502650,288.879999999999995453,288.629999999999995453,284.620000000000004547,284.899999999999977263
V,2024-09-20,27810925,287.000000000000000000,284.769999999999981810,283.250000000000000000,285.500000000000000000
V,2024-09-19,10381969,291.477500000000020464,285.240000000000009095,282.870000000000004547,291.089999999999974989
V,2024-09-18,5889996,292.019999999999981810,288.480000000000018190,288.129999999999995453,291.839999999999974989
V,2024-09-17,5135913,293.069999999999993179,291.560000000000002274,290.084999999999979536,290.899999999999977263
V,2024-09-16,4458862,290.899999999999977263,290.480000000000018190,287.740000000000009095,288.050000000000011369
V,2024-09-13,4987643,288.740000000000009095,287.350000000000022737,285.550000000000011369,286.490000000000009095
V,2024-09-12,4161150,286.000000000000000000,285.370000000000004547,281.470000000000027285,284.000000000000000000
V,2024-09-11,6281944,285.170000000000015916,283.959999999999979536,278.300000000000011369,285.019999999999981810
V,2024-09-10,5314402,286.398099999999999454,285.339999999999974989,283.569999999999993179,285.930000000000006821
V,2024-09-09,10933664,286.970000000000027285,285.610000000000013642,281.649999999999977263,282.089999999999974989
V,2024-09-06,7187805,280.279999999999972715,279.370000000000004547,277.430000000000006821,277.769999999999981810
V,2024-09-05,6447539,281.500000000000000000,278.620000000000004547,277.410000000000025011,281.000000000000000000
V,2024-09-04,6107450,281.644999999999981810,280.490000000000009095,278.699999999999988631,278.709999999999979536
V,2024-09-03,7278250,282.089999999999974989,278.540000000000020464,276.370000000000004547,276.370000000000004547
V,2024-08-30,6296089,276.990000000000009095,276.370000000000004547,274.259999999999990905,275.000000000000000000
V,2024-08-29,5564105,275.990000000000009095,274.319999999999993179,270.449999999999988631,270.980000000000018190
V,2024-08-28,5455014,271.980000000000018190,269.189999999999997726,267.670000000000015916,271.160000000000025011
V,2024-08-27,6593880,270.949999999999988631,270.720000000000027285,267.889999999999986358,268.519999999999981810
V,2024-08-26,4612093,270.370000000000004547,268.209999999999979536,267.670000000000015916,267.720000000000027285
V,2024-08-23,3697448,269.209999999999979536,267.439999999999997726,265.310000000000002274,268.699999999999988631
V,2024-08-22,4425444,269.500000000000000000,267.939999999999997726,266.569999999999993179,268.939999999999997726
V,2024-08-21,6639748,269.269999999999981810,268.199999999999988631,267.389999999999986358,268.560000000000002274
V,2024-08-20,6803575,268.040000000000020464,268.040000000000020464,265.779999999999972715,267.000000000000000000
V,2024-08-19,6555945,268.310600000000022192,266.470000000000027285,265.230000000000018190,267.420000000000015916
V,2024-08-16,5111080,268.439999999999997726,267.379999999999995453,265.389999999999986358,266.850000000000022737
V,2024-08-15,7397780,267.389999999999986358,266.800000000000011369,262.839999999999974989,262.839999999999974989
V,2024-08-14,8552272,261.500000000000000000,261.139999999999986358,258.740000000000009095,260.870000000000004547
V,2024-08-13,12005750,261.680000000000006821,260.129999999999995453,259.269999999999981810,260.129999999999995453
V,2024-08-12,26769518,261.600000000000022737,259.889999999999986358,259.240000000000009095,260.500000000000000000
V,2024-08-09,7228127,261.519999999999981810,259.759999999999990905,259.009999999999990905,259.170000000000015916
V,2024-08-08,8223667,260.444999999999993179,258.790000000000020464,257.920000000000015916,258.129999999999995453
V,2024-08-07,12908561,262.029999999999972715,256.519999999999981810,256.310000000000002274,259.660000000000025011
V,2024-08-06,21586794,260.490000000000009095,258.259999999999990905,255.770000000000010232,256.500000000000000000
V,2024-08-05,9630948,262.920000000000015916,256.439999999999997726,254.509999999999990905,261.449999999999988631
V,2024-08-02,7017857,267.959999999999979536,266.579999999999984084,262.879999999999995453,263.829999999999984084
V,2024-08-01,7269671,267.000000000000000000,265.930000000000006821,264.180000000000006821,266.329999999999984084
V,2024-07-31,7642547,266.360000000000013642,265.670000000000015916,264.250000000000000000,264.540000000000020464
V,2024-07-30,5941775,264.300000000000011369,263.100000000000022737,261.009999999999990905,263.230000000000018190
V,2024-07-29,6068109,262.704999999999984084,261.600000000000022737,258.579999999999984084,260.319999999999993179
V,2024-07-26,7062213,261.199999999999988631,259.459999999999979536,255.590000000000003411,255.590000000000003411
V,2024-07-25,8573282,258.220000000000027285,253.740000000000009095,252.699999999999988631,255.389999999999986358
V,2024-07-24,13065893,257.199999999999988631,254.169999999999987494,253.129999999999995453,256.069999999999993179
V,2024-07-23,8109209,267.699999999999988631,264.790000000000020464,263.860000000000013642,267.529999999999972715
V,2024-07-22,5313610,268.399999999999977263,267.709999999999979536,265.019999999999981810,267.230000000000018190
V,2024-07-19,6839933,270.949999999999988631,265.459999999999979536,264.310000000000002274,270.319999999999993179
V,2024-07-18,5550804,273.620000000000004547,269.149999999999977263,268.555000000000006821,272.290000000000020464
V,2024-07-17,5324662,272.910000000000025011,272.699999999999988631,268.240000000000009095,268.439999999999997726
V,2024-07-16,7869921,270.209999999999979536,269.250000000000000000,267.370000000000004547,268.519999999999981810
V,2024-07-15,6845211,269.240000000000009095,268.449999999999988631,265.250000000000000000,265.670000000000015916
V,2024-07-12,6627767,267.394999999999981810,265.740000000000009095,263.660000000000025011,264.339999999999974989
V,2024-07-11,8805194,263.629999999999995453,262.550000000000011369,260.759999999999990905,262.129999999999995453
V,2024-07-10,9635466,263.480000000000018190,263.000000000000000000,258.509999999999990905,259.120000000000004547
V,2024-07-09,6432808,267.550000000000011369,265.439999999999997726,263.920000000000015916,267.000000000000000000
V,2024-07-08,8561140,271.439999999999997726,266.399999999999977263,265.970000000000027285,270.250000000000000000
V,2024-07-05,7986435,270.545000000000015916,270.360000000000013642,268.240000000000009095,269.000000000000000000
V,2024-07-03,5017760,269.750000000000000000,268.990000000000009095,268.149999999999977263,269.069999999999993179
V,2024-07-02,8697811,268.230000000000018190,268.230000000000018190,262.399999999999977263,263.240000000000009095
V,2024-07-01,7955766,265.769999999999981810,263.240000000000009095,261.300000000000011369,263.790000000000020464
V,2024-06-28,13957270,268.600000000000022737,262.470000000000027285,261.250000000000000000,267.199999999999988631
V,2024-06-27,10527953,270.589999999999974989,266.589999999999974989,266.500000000000000000,268.509999999999990905
V,2024-06-26,12164153,274.459999999999979536,273.600000000000022737,271.750000000000000000,272.910000000000025011
V,2024-06-25,19897508,277.929100000000005366,273.529999999999972715,273.529999999999972715,276.850000000000022737
V,2024-06-24,24149610,280.389999999999986358,276.300000000000011369,275.269999999999981810,275.319999999999993179
V,2024-06-21,14790151,277.540000000000020464,275.220000000000027285,274.579999999999984084,277.170000000000015916
V,2024-06-20,10164364,278.040000000000020464,276.819999999999993179,273.100000000000022737,273.189999999999997726
V,2024-06-18,6707460,273.899999999999977263,273.620000000000004547,271.300000000000011369,271.300000000000011369
V,2024-06-17,9258209,271.829999999999984084,271.170000000000015916,269.000000000000000000,269.000000000000000000
V,2024-06-14,8537260,271.550000000000011369,270.660000000000025011,269.269999999999981810,270.100000000000022737
V,2024-06-13,7361158,271.855000000000018190,271.189999999999997726,269.315999999999974079,270.319999999999993179
V,2024-06-12,7536496,277.600000000000022737,270.319999999999993179,269.899999999999977263,276.769999999999981810
V,2024-06-11,6244578,274.860000000000013642,274.670000000000015916,272.220000000000027285,274.540000000000020464
V,2024-06-10,5213956,278.560000000000002274,275.040000000000020464,273.379999999999995453,278.139999999999986358
V,2024-06-07,4515795,280.334999999999979536,278.670000000000015916,276.860000000000013642,277.709999999999979536
V,2024-06-06,4862296,277.149999999999977263,277.040000000000020464,274.079999999999984084,274.800000000000011369
V,2024-06-05,5368673,274.930000000000006821,274.500000000000000000,272.019999999999981810,273.529999999999972715
V,2024-06-04,4188128,272.990000000000009095,272.420000000000015916,269.310000000000002274,269.629999999999995453
V,2024-06-03,4838781,273.129999999999995453,270.379999999999995453,268.060000000000002274,273.089999999999974989
V,2024-05-31,8909985,272.759999999999990905,272.459999999999979536,269.009999999999990905,271.439999999999997726
V,2024-05-30,4903021,271.639999999999986358,271.300000000000011369,268.310000000000002274,268.699999999999988631
V,2024-05-29,5469226,271.139999999999986358,268.860000000000013642,268.259999999999990905,269.000000000000000000
V,2024-05-28,6212181,274.461999999999989086,270.980000000000018190,270.230000000000018190,274.230000000000018190
V,2024-05-24,4339967,275.240000000000009095,274.490000000000009095,273.350000000000022737,275.009999999999990905
V,2024-05-23,6115909,277.439999999999997726,274.230000000000018190,273.034299999999973352,275.240000000000009095
V,2024-05-22,4201802,278.079999999999984084,275.579999999999984084,275.120000000000004547,275.529999999999972715
V,2024-05-21,6578126,278.425000000000011369,275.949999999999988631,274.879999999999995453,278.000000000000000000
V,2024-05-20,5460757,280.269999999999981810,278.540000000000020464,278.180000000000006821,279.220000000000027285
V,2024-05-17,6177831,280.910000000000025011,280.100000000000022737,278.100000000000022737,280.050000000000011369
V,2024-05-16,10341718,282.379999999999995453,279.839999999999974989,279.259999999999990905,281.740000000000009095
V,2024-05-15,21287993,281.730000000000018190,281.500000000000000000,277.069999999999993179,277.149999999999977263
V,2024-05-14,18525984,279.990000000000009095,277.740000000000009095,274.264999999999986358,279.439999999999997726
V,2024-05-13,10528320,282.149999999999977263,279.389999999999986358,279.100000000000022737,281.459999999999979536
V,2024-05-10,8986581,281.029999999999972715,280.740000000000009095,279.240000000000009095,279.550000000000011369
V,2024-05-09,8948764,278.790000000000020464,278.540000000000020464,276.394999999999981810,276.800000000000011369
V,2024-05-08,9029548,278.545000000000015916,277.189999999999997726,274.915000000000020464,277.800000000000011369
V,2024-05-07,6377047,277.879999999999995453,276.459999999999979536,272.834999999999979536,273.720000000000027285
V,2024-05-06,3958574,272.779999999999972715,272.670000000000015916,269.569999999999993179,269.649999999999977263
V,2024-05-03,3862018,269.449999999999988631,268.490000000000009095,266.500000000000000000,269.000000000000000000
V,2024-05-02,5060502,269.470000000000027285,267.610000000000013642,266.649999999999977263,269.350000000000022737
V,2024-05-01,6123452,270.910000000000025011,267.319999999999993179,266.709999999999979536,268.149999999999977263
V,2024-04-30,6376306,272.079999999999984084,268.610000000000013642,268.584999999999979536,270.529999999999972715
V,2024-04-29,4192161,274.470000000000027285,271.839999999999974989,271.089999999999974989,272.319999999999993179
V,2024-04-26,6840615,276.769999999999981810,274.519999999999981810,273.829999999999984084,275.009999999999990905
V,2024-04-25,8064594,276.220000000000027285,275.160000000000025011,270.490000000000009095,272.970000000000027285
V,2024-04-24,8806887,283.000000000000000000,275.019999999999981810,274.490000000000009095,282.569999999999993179
V,2024-04-23,6432955,274.889999999999986358,274.110000000000013642,272.709999999999979536,274.009999999999990905
V,2024-04-22,6463339,273.759999999999990905,272.329999999999984084,269.360000000000013642,270.949999999999988631
V,2024-04-19,7905368,272.000000000000000000,269.779999999999972715,268.290000000000020464,271.470000000000027285
V,2024-04-18,8231664,273.149999999999977263,271.370000000000004547,269.860000000000013642,272.569999999999993179
V,2024-04-17,5940896,274.000000000000000000,272.689999999999997726,271.500000000000000000,273.300000000000011369
V,2024-04-16,8236751,274.129999999999995453,271.350000000000022737,270.170000000000015916,270.540000000000020464
V,2024-04-15,10267277,277.910000000000025011,271.279999999999972715,270.339999999999974989,277.889999999999986358
V,2024-04-12,9038411,277.000000000000000000,275.959999999999979536,274.055000000000006821,275.550000000000011369
V,2024-04-11,8102221,276.480000000000018190,275.680000000000006821,272.180000000000006821,274.000000000000000000
V,2024-04-10,5275946,276.819999999999993179,274.480000000000018190,274.120000000000004547,275.420000000000015916
V,2024-04-09,7314226,278.000000000000000000,276.720000000000027285,273.319999999999993179,277.629999999999995453
V,2024-04-08,5542242,277.980000000000018190,277.759999999999990905,275.149999999999977263,276.250000000000000000
ABNB,2025-04-03,7950574,117.180000000000006821,113.969999999999998863,111.799999999999997158,116.620000000000004547
ABNB,2025-04-02,5184821,124.590000000000003411,122.799999999999997158,119.079999999999998295,119.480000000000003979
ABNB,2025-04-01,3916445,121.349999999999994316,121.180000000000006821,117.799999999999997158,119.670000000000001705
ABNB,2025-03-31,7090262,119.950000000000002842,119.459999999999993747,115.680000000000006821,118.810000000000002274
ABNB,2025-03-28,3997126,125.540000000000006253,120.689999999999997726,119.939999999999997726,125.540000000000006253
ABNB,2025-03-27,4904488,127.090000000000003411,125.650000000000005684,123.430000000000006821,126.015000000000000568
ABNB,2025-03-26,3504665,131.000000000000000000,128.639999999999986358,127.849999999999994316,129.969999999999998863
ABNB,2025-03-25,4362943,130.759999999999990905,129.879999999999995453,128.550000000000011369,129.550000000000011369
ABNB,2025-03-24,3706638,130.719999999999998863,129.819999999999993179,128.689999999999997726,130.245000000000004547
ABNB,2025-03-21,8704602,129.250000000000000000,128.800000000000011369,123.299999999999997158,124.655000000000001137
ABNB,2025-03-20,3260630,127.769999999999996021,126.150000000000005684,124.359999999999999432,124.700000000000002842
ABNB,2025-03-19,4353075,127.079999999999998295,126.000000000000000000,124.120000000000004547,125.099999999999994316
ABNB,2025-03-18,3918026,126.069999999999993179,124.560000000000002274,123.000000000000000000,126.000000000000000000
ABNB,2025-03-17,5266169,128.000000000000000000,126.939999999999997726,123.750000000000000000,123.900000000000005684
ABNB,2025-03-14,4418189,124.450000000000002842,122.859999999999999432,121.569999999999993179,121.879999999999995453
ABNB,2025-03-13,7669670,126.219999999999998863,119.379999999999995453,119.150000000000005684,124.989999999999994884
ABNB,2025-03-12,4834071,127.480000000000003979,126.549999999999997158,123.531000000000005912,127.000000000000000000
ABNB,2025-03-11,9318416,130.768599999999992178,125.439999999999997726,123.700000000000002842,129.979999999999989768
ABNB,2025-03-10,7493002,135.939999999999997726,132.150000000000005684,130.199999999999988631,134.569999999999993179
ABNB,2025-03-07,5616851,134.729999999999989768,134.389999999999986358,130.370000000000004547,134.710000000000007958
ABNB,2025-03-06,5924270,140.324999999999988631,134.770000000000010232,134.610000000000013642,140.324999999999988631
ABNB,2025-03-05,3881642,142.789999999999992042,142.580000000000012506,139.210000000000007958,141.870000000000004547
ABNB,2025-03-04,4799516,143.229999999999989768,141.419999999999987494,137.819999999999993179,139.995000000000004547
ABNB,2025-03-03,6688879,144.750000000000000000,140.979999999999989768,139.901199999999988677,140.340000000000003411
ABNB,2025-02-28,6253063,140.159999999999996589,138.870000000000004547,137.590000000000003411,139.500000000000000000
ABNB,2025-02-27,4411760,145.689999999999997726,139.449999999999988631,139.050000000000011369,144.629999999999995453
ABNB,2025-02-26,2910748,145.129999999999995453,144.030000000000001137,142.220100000000002183,143.159999999999996589
ABNB,2025-02-25,6189194,145.159999999999996589,141.550000000000011369,140.400000000000005684,144.784999999999996589
ABNB,2025-02-24,4478917,147.069999999999993179,144.819999999999993179,143.879999999999995453,147.000000000000000000
ABNB,2025-02-21,7356423,154.564999999999997726,146.069999999999993179,145.750000000000000000,154.564999999999997726
ABNB,2025-02-20,5099655,157.750000000000000000,155.310000000000002274,152.469999999999998863,156.319999999999993179
ABNB,2025-02-19,6906074,160.000000000000000000,157.979999999999989768,155.210000000000007958,160.000000000000000000
ABNB,2025-02-18,8144501,162.576099999999996726,160.599999999999994316,158.069999999999993179,161.039999999999992042
ABNB,2025-02-14,21649318,163.930000000000006821,161.419999999999987494,156.930000000000006821,158.185000000000002274
ABNB,2025-02-13,12745328,141.939999999999997726,141.039999999999992042,138.759999999999990905,139.639999999999986358
ABNB,2025-02-12,6147194,141.199999999999988631,140.520000000000010232,132.789999999999992042,133.069999999999993179
ABNB,2025-02-11,4042978,136.250000000000000000,134.520000000000010232,134.090000000000003411,134.909999999999996589
ABNB,2025-02-10,4760053,136.360000000000013642,135.240000000000009095,133.159999999999996589,136.300000000000011369
ABNB,2025-02-07,5933237,139.500000000000000000,134.979999999999989768,133.905599999999992633,134.699999999999988631
ABNB,2025-02-06,3704352,133.189999999999997726,132.569999999999993179,130.150000000000005684,130.159999999999996589
ABNB,2025-02-05,3001069,130.340000000000003411,129.599999999999994316,128.099999999999994316,130.270000000000010232
ABNB,2025-02-04,2687169,131.490000000000009095,130.740000000000009095,129.080000000000012506,129.580000000000012506
ABNB,2025-02-03,2745002,130.955000000000012506,129.780000000000001137,127.515000000000000568,129.189999999999997726
ABNB,2025-01-31,3047116,134.449999999999988631,131.169999999999987494,130.569999999999993179,132.280000000000001137
ABNB,2025-01-30,2440541,134.371399999999994179,131.789999999999992042,130.849999999999994316,133.560000000000002274
ABNB,2025-01-29,3627926,134.050000000000011369,132.580000000000012506,130.889999999999986358,131.419999999999987494
ABNB,2025-01-28,5929900,131.419999999999987494,131.050000000000011369,126.859999999999999432,128.669999999999987494
ABNB,2025-01-27,4806967,129.060000000000002274,128.960000000000007958,125.640000000000000568,125.939999999999997726
ABNB,2025-01-24,6966883,132.719999999999998863,127.090000000000003411,126.719999999999998863,132.610000000000013642
ABNB,2025-01-23,3968199,133.639999999999986358,133.240000000000009095,131.775000000000005684,132.400000000000005684
ABNB,2025-01-22,5028540,135.000000000000000000,132.500000000000000000,132.340000000000003411,133.000000000000000000
ABNB,2025-01-21,5396777,135.639999999999986358,133.069999999999993179,131.240000000000009095,135.469999999999998863
ABNB,2025-01-17,3751223,135.620000000000004547,135.120000000000004547,132.689999999999997726,134.169999999999987494
